12/11/2009 15:55,3
12/11/2009 16:00,2.9
12/11/2009 16:05,2.9
12/11/2009 16:10,2.8
12/11/2009 16:15,2.8
12/11/2009 16:20,2.8
12/11/2009 16:25,2.8
12/11/2009 16:30,2.75
12/11/2009 16:35,2.75
12/11/2009 16:40,2.65
12/11/2009 16:45,2.75
12/11/2009 16:50,2.65
12/11/2009 16:55,2.65
12/11/2009 17:00,2.65
12/11/2009 17:05,2.65
12/11/2009 17:10,2.6
12/11/2009 17:15,2.6
12/11/2009 17:20,2.6
12/11/2009 17:25,2.6
12/11/2009 17:30,2.5
12/11/2009 17:35,2.5
12/11/2009 17:40,2.5
12/11/2009 17:45,2.5
12/11/2009 17:50,2.4
12/11/2009 17:55,2.4
12/11/2009 18:00,2.35
12/11/2009 18:05,2.35
12/11/2009 18:10,2.35
12/11/2009 18:15,2.35
12/11/2009 18:20,2.35
12/11/2009 18:25,2.35
12/11/2009 18:30,2.35
12/11/2009 18:35,2.35
12/11/2009 18:40,2.35
12/11/2009 18:45,2.25
12/11/2009 18:50,2.25
12/11/2009 18:55,2.25
12/11/2009 19:00,2.25
12/11/2009 19:05,2.15
12/11/2009 19:10,2.25
12/11/2009 19:15,2.15
12/11/2009 19:20,2.15
12/11/2009 19:25,2.15
12/11/2009 19:30,2.15
12/11/2009 19:35,2.1
12/11/2009 19:40,2.1
12/11/2009 19:45,2.1
12/11/2009 19:50,2.1
12/11/2009 19:55,2.1
12/11/2009 20:00,2.1
12/11/2009 20:05,2.1
12/11/2009 20:10,2.1
12/11/2009 20:15,2.1
12/11/2009 20:20,2.1
12/11/2009 20:25,2.1
12/11/2009 20:30,2
12/11/2009 20:35,2
12/11/2009 20:40,2
12/11/2009 20:45,2
12/11/2009 20:50,2
12/11/2009 20:55,2
12/11/2009 21:00,2
12/11/2009 21:05,1.95
12/11/2009 21:10,1.95
12/11/2009 21:15,1.95
12/11/2009 21:20,1.85
12/11/2009 21:25,1.85
12/11/2009 21:30,1.85
12/11/2009 21:35,1.85
12/11/2009 21:40,1.75
12/11/2009 21:45,1.75
12/11/2009 21:50,1.75
12/11/2009 21:55,1.75
12/11/2009 22:00,1.7
12/11/2009 22:05,1.7
12/11/2009 22:10,1.7
12/11/2009 22:15,1.7
12/11/2009 22:20,1.7
12/11/2009 22:25,1.7
12/11/2009 22:30,1.7
12/11/2009 22:35,1.7
12/11/2009 22:40,1.7
12/11/2009 22:45,1.7
12/11/2009 22:50,1.6
12/11/2009 22:55,1.6
12/11/2009 23:00,1.6
12/11/2009 23:05,1.6
12/11/2009 23:10,1.6
12/11/2009 23:15,1.55
12/11/2009 23:20,1.55
12/11/2009 23:25,1.55
12/11/2009 23:30,1.55
12/11/2009 23:35,1.55
12/11/2009 23:40,1.55
12/11/2009 23:45,1.55
12/11/2009 23:50,1.55
12/11/2009 23:55,1.45
12/12/2009 0:00,1.45
12/12/2009 0:05,1.45
12/12/2009 0:10,1.45
12/12/2009 0:15,1.45
12/12/2009 0:20,1.45
12/12/2009 0:25,1.35
12/12/2009 0:30,1.35
12/12/2009 0:35,1.35
12/12/2009 0:40,1.35
12/12/2009 0:45,1.35
12/12/2009 0:50,1.35
12/12/2009 0:55,1.35
12/12/2009 1:00,1.3
12/12/2009 1:05,1.3
12/12/2009 1:10,1.3
12/12/2009 1:15,1.2
12/12/2009 1:20,1.2
12/12/2009 1:25,1.2
12/12/2009 1:30,1.2
12/12/2009 1:35,1.15
12/12/2009 1:40,1.2
12/12/2009 1:45,1.15
12/12/2009 1:50,1.15
12/12/2009 1:55,1.15
12/12/2009 2:00,1.15
12/12/2009 2:05,1.15
12/12/2009 2:10,1.15
12/12/2009 2:15,1.15
12/12/2009 2:20,1.05
12/12/2009 2:25,1.15
12/12/2009 2:30,1.15
12/12/2009 2:35,1.15
12/12/2009 2:40,1.05
12/12/2009 2:45,1.05
12/12/2009 2:50,1.05
12/12/2009 2:55,1.05
12/12/2009 3:00,1.05
12/12/2009 3:05,1.05
12/12/2009 3:10,1.05
12/12/2009 3:15,1.05
12/12/2009 3:20,0.95
12/12/2009 3:25,0.95
12/12/2009 3:30,0.95
12/12/2009 3:35,0.95
12/12/2009 3:40,0.95
12/12/2009 3:45,0.95
12/12/2009 3:50,0.95
12/12/2009 3:55,0.95
12/12/2009 4:00,0.95
12/12/2009 4:05,0.95
12/12/2009 4:10,0.95
12/12/2009 4:15,0.95
12/12/2009 4:20,0.95
12/12/2009 4:25,0.95
12/12/2009 4:30,0.95
12/12/2009 4:35,0.9
12/12/2009 4:40,0.9
12/12/2009 4:45,0.9
12/12/2009 4:50,0.9
12/12/2009 4:55,0.9
12/12/2009 5:00,0.9
12/12/2009 5:05,0.9
12/12/2009 5:10,0.9
12/12/2009 5:15,0.9
12/12/2009 5:20,0.9
12/12/2009 5:25,0.8
12/12/2009 5:30,0.8
12/12/2009 5:35,0.8
12/12/2009 5:40,0.8
12/12/2009 5:45,0.8
12/12/2009 5:50,0.8
12/12/2009 5:55,0.8
12/12/2009 6:00,0.8
12/12/2009 6:05,0.8
12/12/2009 6:10,0.8
12/12/2009 6:15,0.7
12/12/2009 6:20,0.7
12/12/2009 6:25,0.7
12/12/2009 6:30,0.7
12/12/2009 6:35,0.7
12/12/2009 6:40,0.65
12/12/2009 6:45,0.65
12/12/2009 6:50,0.55
12/12/2009 6:55,0.55
12/12/2009 7:00,0.55
12/12/2009 7:05,0.55
12/12/2009 7:10,0.5
12/12/2009 7:15,0.5
12/12/2009 7:20,0.5
12/12/2009 7:25,0.4
12/12/2009 7:30,0.3
12/12/2009 7:35,0.3
12/12/2009 7:40,0.3
12/12/2009 7:45,0.3
12/12/2009 7:50,0.25
12/12/2009 7:55,0.25
12/12/2009 8:00,0.25
12/12/2009 8:05,0.25
12/12/2009 8:10,0.15
12/12/2009 8:15,0.15
12/12/2009 8:20,0.15
12/12/2009 8:25,0.15
12/12/2009 8:30,0.15
12/12/2009 8:35,0.15
12/12/2009 8:40,0.15
12/12/2009 8:45,0.15
12/12/2009 8:50,0.15
12/12/2009 8:55,0.15
12/12/2009 9:00,0.15
12/12/2009 9:05,0.15
12/12/2009 9:10,0.15
12/12/2009 9:15,0.15
12/12/2009 9:20,0.15
12/12/2009 9:25,0.1
12/12/2009 9:30,0.1
12/12/2009 9:35,0.1
12/12/2009 9:40,0.1
12/12/2009 9:45,0.15
12/12/2009 9:50,0.15
12/12/2009 9:55,0.15
12/12/2009 10:00,0.15
12/12/2009 10:05,0.1
12/12/2009 10:10,0.1
12/12/2009 10:15,0.1
12/12/2009 10:20,0.1
12/12/2009 10:25,0.1
12/12/2009 10:30,0.1
12/12/2009 10:35,0.1
12/12/2009 10:40,0.1
12/12/2009 10:45,0
12/12/2009 10:50,0
12/12/2009 10:55,-0.1
12/12/2009 11:00,-0.1
12/12/2009 11:05,-0.1
12/12/2009 11:10,-0.1
12/12/2009 11:15,-0.1
12/12/2009 11:20,-0.15
12/12/2009 11:25,-0.15
12/12/2009 11:30,-0.15
12/12/2009 11:35,-0.15
12/12/2009 11:40,-0.15
12/12/2009 11:45,-0.15
12/12/2009 11:50,-0.15
12/12/2009 11:55,-0.25
12/12/2009 12:00,-0.25
12/12/2009 12:05,-0.25
12/12/2009 12:10,-0.3
12/12/2009 12:15,-0.3
12/12/2009 12:20,-0.3
12/12/2009 12:25,-0.4
12/12/2009 12:30,-0.4
12/12/2009 12:35,-0.4
12/12/2009 12:40,-0.4
12/12/2009 12:45,-0.4
12/12/2009 12:50,-0.5
12/12/2009 12:55,-0.5
12/12/2009 13:00,-0.5
12/12/2009 13:05,-0.5
12/12/2009 13:10,-0.5
12/12/2009 13:15,-0.5
12/12/2009 13:20,-0.5
12/12/2009 13:25,-0.5
12/12/2009 13:30,-0.55
12/12/2009 13:35,-0.55
12/12/2009 13:40,-0.55
12/12/2009 13:45,-0.65
12/12/2009 13:50,-0.55
12/12/2009 13:55,-0.55
12/12/2009 14:00,-0.65
12/12/2009 14:05,-0.65
12/12/2009 14:10,-0.55
12/12/2009 14:15,-0.65
12/12/2009 14:20,-0.65
12/12/2009 14:25,-0.65
12/12/2009 14:30,-0.65
12/12/2009 14:35,-0.7
12/12/2009 14:40,-0.65
12/12/2009 14:45,-0.65
12/12/2009 14:50,-0.65
12/12/2009 14:55,-0.65
12/12/2009 15:00,-0.7
12/12/2009 15:05,-0.7
12/12/2009 15:10,-0.7
12/12/2009 15:15,-0.7
12/12/2009 15:20,-0.8
12/12/2009 15:25,-0.8
12/12/2009 15:30,-0.8
12/12/2009 15:35,-0.8
12/12/2009 15:40,-0.8
12/12/2009 15:45,-0.9
12/12/2009 15:50,-0.9
12/12/2009 15:55,-0.9
12/12/2009 16:00,-0.9
12/12/2009 16:05,-0.9
12/12/2009 16:10,-0.9
12/12/2009 16:15,-0.9
12/12/2009 16:20,-0.95
12/12/2009 16:25,-0.95
12/12/2009 16:30,-1.05
12/12/2009 16:35,-1.05
12/12/2009 16:40,-1.05
12/12/2009 16:45,-1.05
12/12/2009 16:50,-1.05
12/12/2009 16:55,-1.05
12/12/2009 17:00,-1.05
12/12/2009 17:05,-1.05
12/12/2009 17:10,-1.05
12/12/2009 17:15,-0.95
12/12/2009 17:20,-0.9
12/12/2009 17:25,-0.8
12/12/2009 17:30,-0.9
12/12/2009 17:35,-0.9
12/12/2009 17:40,-0.8
12/12/2009 17:45,-0.8
12/12/2009 17:50,-0.8
12/12/2009 17:55,-0.8
12/12/2009 18:00,-0.8
12/12/2009 18:05,-0.8
12/12/2009 18:10,-0.8
12/12/2009 18:15,-0.8
12/12/2009 18:20,-0.8
12/12/2009 18:25,-0.8
12/12/2009 18:30,-0.8
12/12/2009 18:35,-0.8
12/12/2009 18:40,-0.8
12/12/2009 18:45,-0.8
12/12/2009 18:50,-0.8
12/12/2009 18:55,-0.8
12/12/2009 19:00,-0.8
12/12/2009 19:05,-0.8
12/12/2009 19:10,-0.8
12/12/2009 19:15,-0.8
12/12/2009 19:20,-0.8
12/12/2009 19:25,-0.8
12/12/2009 19:30,-0.8
12/12/2009 19:35,-0.8
12/12/2009 19:40,-0.8
12/12/2009 19:45,-0.8
12/12/2009 19:50,-0.8
12/12/2009 19:55,-0.8
12/12/2009 20:00,-0.8
12/12/2009 20:05,-0.8
12/12/2009 20:10,-0.8
12/12/2009 20:15,-0.8
12/12/2009 20:20,-0.8
12/12/2009 20:25,-0.8
12/12/2009 20:30,-0.8
12/12/2009 20:35,-0.8
12/12/2009 20:40,-0.8
12/12/2009 20:45,-0.8
12/12/2009 20:50,-0.8
12/12/2009 20:55,-0.8
12/12/2009 21:00,-0.8
12/12/2009 21:05,-0.8
12/12/2009 21:10,-0.8
12/12/2009 21:15,-0.8
12/12/2009 21:20,-0.8
12/12/2009 21:25,-0.8
12/12/2009 21:30,-0.8
12/12/2009 21:35,-0.8
12/12/2009 21:40,-0.8
12/12/2009 21:45,-0.8
12/12/2009 21:50,-0.8
12/12/2009 21:55,-0.8
12/12/2009 22:00,-0.8
12/12/2009 22:05,-0.8
12/12/2009 22:10,-0.8
12/12/2009 22:15,-0.8
12/12/2009 22:20,-0.8
12/12/2009 22:25,-0.8
12/12/2009 22:30,-0.8
12/12/2009 22:35,-0.8
12/12/2009 22:40,-0.8
12/12/2009 22:45,-0.8
12/12/2009 22:50,-0.8
12/12/2009 22:55,-0.8
12/12/2009 23:00,-0.8
12/12/2009 23:05,-0.8
12/12/2009 23:10,-0.8
12/12/2009 23:15,-0.8
12/12/2009 23:20,-0.8
12/12/2009 23:25,-0.8
12/12/2009 23:30,-0.8
12/12/2009 23:35,-0.8
12/12/2009 23:40,-0.8
12/12/2009 23:45,-0.8
12/12/2009 23:50,-0.8
12/12/2009 23:55,-0.8
12/13/2009 0:00,-0.8
12/13/2009 0:05,-0.8
12/13/2009 0:10,-0.8
12/13/2009 0:15,-0.8
12/13/2009 0:20,-0.8
12/13/2009 0:25,-0.8
12/13/2009 0:30,-0.8
12/13/2009 0:35,-0.8
12/13/2009 0:40,-0.8
12/13/2009 0:45,-0.8
12/13/2009 0:50,-0.8
12/13/2009 0:55,-0.8
12/13/2009 1:00,-0.8
12/13/2009 1:05,-0.8
12/13/2009 1:10,-0.8
12/13/2009 1:15,-0.8
12/13/2009 1:20,-0.8
12/13/2009 1:25,-0.8
12/13/2009 1:30,-0.8
12/13/2009 1:35,-0.9
12/13/2009 1:40,-0.8
12/13/2009 1:45,-0.9
12/13/2009 1:50,-0.9
12/13/2009 1:55,-0.8
12/13/2009 2:00,-0.8
12/13/2009 2:05,-0.8
12/13/2009 2:10,-0.9
12/13/2009 2:15,-0.8
12/13/2009 2:20,-0.9
12/13/2009 2:25,-0.9
