Time, T_zad, F_zm, T_zm, T_pm, T_pco, T_zco, T_0, F_cob0, F_cob1, T_r0, T_r1
 0:00,20,0.30161,77,69.4579,29.5454,42.9464,3.2,1.13873,1.13873,14.9679,14.9679
 0:05,20,0.729455,77.125,68.2494,34.207,40.9162,3.15,1.14605,1.14605,14.941,14.941
 0:10,20,0.857607,77.125,66.5763,36.8696,40.7206,3.15,1.15217,1.15217,14.9244,14.9244
 0:15,20,0.876051,77.125,64.2752,37.572,42.7134,3.15,1.15595,1.15595,14.9192,14.9192
 0:20,20,0.762583,77.125,61.8264,37.7206,45.0107,3.15,1.15716,1.15716,14.9264,14.9264
 0:25,20,0.629801,77.125,59.639,37.8384,46.8847,3.15,1.15552,1.15552,14.9408,14.9408
 0:30,20,0.521476,77.125,57.8381,38.0092,48.2872,3.15,1.15224,1.15224,14.9587,14.9587
 0:35,20,0.440705,77.125,56.4537,38.2717,49.2357,3.15,1.14818,1.14818,14.9777,14.9777
 0:40,20,0.386658,77.125,55.4317,38.6195,49.8043,3.15,1.14386,1.14386,14.9971,14.9971
 0:45,20,0.355075,77.125,54.6841,39.0248,50.0926,3.15,1.13944,1.13944,15.0169,15.0169
 0:50,20,0.340135,77.125,54.1314,39.4594,50.1923,3.15,1.13495,1.13495,15.0372,15.0372
 0:55,20,0.336441,77.125,53.7112,39.9005,50.1764,3.15,1.13033,1.13033,15.0581,15.0581
 1:00,20,0.339665,77.125,53.3779,40.3314,50.098,3.15,1.12556,1.12556,15.0799,15.0799
 1:05,20,0.346673,77.375,53.1009,40.7414,49.9916,3.05,1.1206,1.1206,15.1026,15.1026
 1:10,20,0.355403,77.125,52.8605,41.1248,49.8782,3.15,1.11545,1.11545,15.126,15.126
 1:15,20,0.364611,77.125,52.6447,41.4791,49.7689,3.15,1.11011,1.11011,15.1505,15.1505
 1:20,20,0.373619,77.375,52.4471,41.8042,49.669,3.05,1.10456,1.10456,15.1756,15.1756
 1:25,20,0.382113,77.375,52.2643,42.1013,49.5801,3.05,1.09883,1.09883,15.2016,15.2016
 1:30,20,0.389992,77.375,52.0944,42.3723,49.5019,3.05,1.09293,1.09293,15.2282,15.2282
 1:35,20,0.397269,77.125,51.9368,42.6193,49.4331,3.15,1.08687,1.08687,15.2554,15.2554
 1:40,20,0.404008,77.375,51.7904,42.8444,49.3726,3.05,1.08068,1.08068,15.2832,15.2832
 1:45,20,0.410288,77.375,51.6554,43.0498,49.3189,3.05,1.07436,1.07436,15.3114,15.3114
 1:50,20,0.416183,77.375,51.5309,43.2371,49.2709,3.05,1.06793,1.06793,15.3402,15.3402
 1:55,20,0.421755,77.375,51.4169,43.4081,49.2279,3.05,1.06139,1.06139,15.3692,15.3692
 2:00,20,0.427057,77.375,51.3127,43.5642,49.189,3.05,1.05478,1.05478,15.3986,15.3986
 2:05,20,0.432126,77.375,51.2176,43.7067,49.1538,3.05,1.0481,1.0481,15.4283,15.4283
 2:10,20,0.436991,77.375,51.1308,43.8369,49.1219,3.05,1.04135,1.04135,15.4582,15.4582
 2:15,20,0.441673,77.375,51.0519,43.9557,49.0931,3.05,1.03454,1.03454,15.4883,15.4883
 2:20,20,0.446188,77.375,50.9803,44.0641,49.067,3.05,1.02768,1.02768,15.5186,15.5186
 2:25,20,0.450549,77.375,50.9153,44.163,49.0434,3.05,1.02079,1.02079,15.5491,15.5491
 2:30,20,0.454768,77.375,50.8566,44.2531,49.0223,3.05,1.01385,1.01385,15.5796,15.5796
 2:35,20,0.458854,77.375,50.8035,44.3353,49.0034,3.05,1.0069,1.0069,15.6103,15.6103
 2:40,20,0.462815,77.375,50.7557,44.41,48.9866,3.05,0.999914,0.999914,15.6411,15.6411
 2:45,20,0.466658,77.375,50.7128,44.478,48.9718,3.05,0.992916,0.992916,15.6719,15.6719
 2:50,20,0.47039,77.375,50.6743,44.5398,48.9588,3.05,0.985907,0.985907,15.7027,15.7027
 2:55,20,0.474017,77.5,50.6401,44.5959,48.9476,3,0.97889,0.97889,15.7335,15.7335
 3:00,20,0.477545,77.5,50.6099,44.6468,48.938,3,0.971873,0.971873,15.7643,15.7643
 3:05,20,0.480979,77.5,50.5833,44.6929,48.93,3,0.964868,0.964868,15.7951,15.7951
 3:10,20,0.484324,77.5,50.5602,44.7345,48.9234,3,0.957873,0.957873,15.8257,15.8257
 3:15,20,0.487584,77.5,50.5402,44.7721,48.9183,3,0.950895,0.950895,15.8563,15.8563
 3:20,20,0.490762,77.5,50.5228,44.806,48.9145,3,0.943931,0.943931,15.8869,15.8869
 3:25,20,0.493862,77.75,50.5082,44.8364,48.9119,2.9,0.936978,0.936978,15.9173,15.9173
 3:30,20,0.496888,77.75,50.4964,44.8638,48.9106,2.9,0.930046,0.930046,15.9476,15.9476
 3:35,20,0.499842,77.75,50.4871,44.8882,48.9104,2.9,0.923153,0.923153,15.9778,15.9778
 3:40,20,0.502727,78,50.4803,44.91,48.9113,2.8,0.91629,0.91629,16.0077,16.0077
 3:45,20,0.505547,78,50.476,44.9293,48.9132,2.8,0.909476,0.909476,16.0374,16.0374
 3:50,20,0.508302,78,50.4736,44.9465,48.9162,2.8,0.902712,0.902712,16.067,16.067
 3:55,20,0.510993,78,50.4731,44.9616,48.9203,2.8,0.895983,0.895983,16.0964,16.0964
 4:00,20,0.513621,78,50.474,44.9748,48.9253,2.8,0.8893,0.8893,16.1256,16.1256
 4:05,20,0.516188,78,50.4762,44.9863,48.9312,2.8,0.882648,0.882648,16.1547,16.1547
 4:10,20,0.518695,78,50.4795,44.9963,48.9381,2.8,0.876022,0.876022,16.1837,16.1837
 4:15,20,0.521144,78,50.4839,45.0048,48.9458,2.8,0.869424,0.869424,16.2126,16.2126
 4:20,20,0.523539,78,50.4894,45.012,48.9543,2.8,0.862854,0.862854,16.2413,16.2413
 4:25,20,0.525883,78.125,50.496,45.018,48.9636,2.75,0.856314,0.856314,16.2699,16.2699
 4:30,20,0.52818,78.125,50.5038,45.023,48.9735,2.75,0.849806,0.849806,16.2983,16.2983
 4:35,20,0.530431,78.125,50.5127,45.0269,48.984,2.75,0.843339,0.843339,16.3266,16.3266
 4:40,20,0.53264,78.125,50.5226,45.0299,48.9951,2.75,0.836909,0.836909,16.3546,16.3546
 4:45,20,0.534806,78.125,50.5334,45.032,49.0069,2.75,0.830522,0.830522,16.3825,16.3825
 4:50,20,0.536931,78.125,50.5449,45.0334,49.0192,2.75,0.824169,0.824169,16.4103,16.4103
 4:55,20,0.539016,78.125,50.557,45.034,49.0321,2.75,0.817849,0.817849,16.4379,16.4379
 5:00,20,0.54106,78.125,50.5698,45.034,49.0455,2.75,0.81156,0.81156,16.4654,16.4654
 5:05,20,0.543066,78.125,50.5832,45.0334,49.0595,2.75,0.805305,0.805305,16.4928,16.4928
 5:10,20,0.545034,78.125,50.5972,45.0323,49.0739,2.75,0.799082,0.799082,16.52,16.52
 5:15,20,0.546966,78.125,50.6118,45.0306,49.0889,2.75,0.792892,0.792892,16.547,16.547
 5:20,20,0.548863,78.125,50.6269,45.0285,49.1042,2.75,0.786736,0.786736,16.5739,16.5739
 5:25,20,0.550727,78.125,50.6425,45.0259,49.12,2.75,0.780613,0.780613,16.6007,16.6007
 5:30,20,0.552557,78.125,50.6586,45.023,49.1362,2.75,0.774524,0.774524,16.6273,16.6273
 5:35,20,0.554356,78.125,50.6752,45.0196,49.1527,2.75,0.768469,0.768469,16.6537,16.6537
 5:40,20,0.556123,78.375,50.6924,45.016,49.1697,2.65,0.762447,0.762447,16.68,16.68
 5:45,20,0.557859,78.375,50.7106,45.012,49.187,2.65,0.756465,0.756465,16.7061,16.7061
 5:50,20,0.559565,78.125,50.7293,45.0078,49.2047,2.75,0.750539,0.750539,16.7319,16.7319
 5:55,20,0.56124,78.375,50.7484,45.0033,49.2228,2.65,0.744652,0.744652,16.7576,16.7576
 6:00,20,0.562884,78.375,50.7682,44.9985,49.2413,2.65,0.738805,0.738805,16.7831,16.7831
 6:05,20,0.564495,78.375,50.788,44.9935,49.2602,2.65,0.733009,0.733009,16.8085,16.8085
 6:10,20,0.566074,78.375,50.8085,44.9883,49.2795,2.65,0.727234,0.727234,16.8336,16.8336
 6:15,20,0.56762,78.375,50.8293,44.983,49.2991,2.65,0.721511,0.721511,16.8586,16.8586
 6:20,20,0.569134,78.125,50.8502,44.9774,49.3191,2.75,0.715826,0.715826,16.8834,16.8834
 6:25,20,0.570616,78.125,50.8706,44.9717,49.3395,2.75,0.710169,0.710169,16.9082,16.9082
 6:30,20,0.572068,78.125,50.891,44.9658,49.3602,2.75,0.704523,0.704523,16.933,16.933
 6:35,20,0.57349,78.375,50.9114,44.9599,49.3812,2.65,0.698898,0.698898,16.9576,16.9576
 6:40,20,0.574885,78.125,50.9324,44.9538,49.4024,2.75,0.69329,0.69329,16.982,16.982
 6:45,20,0.576256,78.125,50.9534,44.9475,49.4239,2.75,0.687727,0.687727,17.0064,17.0064
 6:50,20,0.577604,78.375,50.9752,44.9412,49.4455,2.65,0.682185,0.682185,17.0305,17.0305
 6:55,20,0.578931,78.375,50.9974,44.9347,49.4673,2.65,0.676693,0.676693,17.0545,17.0545
 7:00,20,0.580236,78.375,51.0201,44.9281,49.4894,2.65,0.67124,0.67124,17.0783,17.0783
 7:05,20,0.581518,78.375,51.0435,44.9214,49.5116,2.65,0.665825,0.665825,17.1018,17.1018
 7:10,20,0.582775,78.375,51.0672,44.9147,49.5342,2.65,0.660466,0.660466,17.1252,17.1252
 7:15,20,0.584005,78.375,51.091,44.9078,49.557,2.65,0.655145,0.655145,17.1484,17.1484
 7:20,20,0.585207,78.375,51.1149,44.9008,49.5801,2.65,0.649856,0.649856,17.1715,17.1715
 7:25,20,0.586381,78.375,51.1389,44.8937,49.6036,2.65,0.644599,0.644599,17.1945,17.1945
 7:30,20,0.587525,78.5,51.1631,44.8866,49.6273,2.6,0.639374,0.639374,17.2173,17.2173
 7:35,20,0.588642,78.5,51.1877,44.8794,49.6512,2.6,0.634184,0.634184,17.2399,17.2399
 7:40,20,0.589731,78.5,51.2126,44.8721,49.6755,2.6,0.629038,0.629038,17.2624,17.2624
 7:45,20,0.590794,78.5,51.2378,44.8647,49.6999,2.6,0.623928,0.623928,17.2846,17.2846
 7:50,20,0.591831,78.75,51.2634,44.8573,49.7246,2.5,0.61886,0.61886,17.3067,17.3067
 7:55,20,0.592842,78.5,51.2895,44.8498,49.7496,2.6,0.613833,0.613833,17.3286,17.3286
 8:00,20,0.593826,78.5,51.3152,44.8422,49.7748,2.6,0.608854,0.608854,17.3504,17.3504
 8:05,20,0.594783,78.5,51.3413,44.8346,49.8003,2.6,0.603894,0.603894,17.372,17.372
 8:10,20,0.595712,78.75,51.367,44.8269,49.826,2.5,0.598977,0.598977,17.3935,17.3935
 8:15,20,0.596614,78.75,51.3934,44.8191,49.852,2.5,0.594078,0.594078,17.4148,17.4148
 8:20,20,0.597489,78.75,51.4201,44.8113,49.8781,2.5,0.589228,0.589228,17.436,17.436
 8:25,20,0.59834,78.75,51.4475,44.8035,49.9045,2.5,0.584419,0.584419,17.4569,17.4569
 8:30,20,0.599166,78.75,51.4749,44.7955,49.9311,2.5,0.579662,0.579662,17.4776,17.4776
 8:35,20,0.599966,78.75,51.5023,44.7876,49.9579,2.5,0.574941,0.574941,17.4982,17.4982
 8:40,20,0.600739,78.75,51.5297,44.7796,49.985,2.5,0.57025,0.57025,17.5187,17.5187
 8:45,20,0.601486,78.75,51.557,44.7715,50.0123,2.5,0.565588,0.565588,17.539,17.539
 8:50,20,0.602205,78.75,51.5844,44.7634,50.0398,2.5,0.560955,0.560955,17.5593,17.5593
 8:55,20,0.602898,78.75,51.6117,44.7552,50.0676,2.5,0.556352,0.556352,17.5794,17.5794
 9:00,20,0.603567,78.75,51.6391,44.747,50.0954,2.5,0.551778,0.551778,17.5993,17.5993
 9:05,20,0.604213,78.75,51.6666,44.7387,50.1235,2.5,0.547233,0.547233,17.6192,17.6192
 9:10,20,0.604836,78.75,51.6941,44.7303,50.1516,2.5,0.542717,0.542717,17.6389,17.6389
 9:15,20,0.605438,78.75,51.7216,44.7219,50.18,2.5,0.53823,0.53823,17.6585,17.6585
 9:20,20,0.606019,78.75,51.7492,44.7135,50.2084,2.5,0.533772,0.533772,17.6779,17.6779
 9:25,20,0.606578,78.75,51.7769,44.7049,50.2369,2.5,0.529342,0.529342,17.6973,17.6973
 9:30,20,0.607117,78.75,51.8046,44.6963,50.2656,2.5,0.52494,0.52494,17.7165,17.7165
 9:35,20,0.607636,78.75,51.8324,44.6876,50.2944,2.5,0.520566,0.520566,17.7356,17.7356
 9:40,20,0.608135,78.5,51.8601,44.6789,50.3232,2.6,0.516221,0.516221,17.7546,17.7546
 9:45,20,0.608613,78.5,51.8872,44.6701,50.3522,2.6,0.511898,0.511898,17.7736,17.7736
 9:50,20,0.609071,78.5,51.9141,44.6611,50.3813,2.6,0.50758,0.50758,17.7925,17.7925
 9:55,20,0.60951,78.5,51.9405,44.6521,50.4105,2.6,0.503279,0.503279,17.8113,17.8113
 10:00,20,0.609931,78.5,51.967,44.643,50.4397,2.6,0.498984,0.498984,17.8301,17.8301
 10:05,20,0.610337,78.5,51.9938,44.6338,50.4688,2.6,0.49471,0.49471,17.8488,17.8488
 10:10,20,0.610728,78.5,52.0208,44.6244,50.498,2.6,0.490464,0.490464,17.8673,17.8673
 10:15,20,0.611107,78.5,52.0479,44.6149,50.5272,2.6,0.486247,0.486247,17.8857,17.8857
 10:20,20,0.611471,78.375,52.0751,44.6053,50.5564,2.65,0.482056,0.482056,17.904,17.904
 10:25,20,0.611821,78.375,52.1021,44.5956,50.5856,2.65,0.477891,0.477891,17.9222,17.9222
 10:30,20,0.612155,78.375,52.1292,44.5857,50.6149,2.65,0.473742,0.473742,17.9404,17.9404
 10:35,20,0.612472,78.375,52.156,44.5757,50.6442,2.65,0.469614,0.469614,17.9584,17.9584
 10:40,20,0.612771,78.375,52.183,44.5655,50.6736,2.65,0.465503,0.465503,17.9764,17.9764
 10:45,20,0.613054,78.375,52.2101,44.5552,50.703,2.65,0.461416,0.461416,17.9942,17.9942
 10:50,20,0.61332,78.375,52.2373,44.5447,50.7325,2.65,0.457357,0.457357,18.0119,18.0119
 10:55,20,0.61357,78.375,52.2647,44.5341,50.762,2.65,0.453325,0.453325,18.0295,18.0295
 11:00,20,0.613803,78.375,52.2922,44.5233,50.7916,2.65,0.44932,0.44932,18.047,18.047
 11:05,20,0.614019,78.375,52.3198,44.5123,50.8213,2.65,0.445343,0.445343,18.0644,18.0644
 11:10,20,0.614217,78.375,52.3475,44.5011,50.851,2.65,0.441392,0.441392,18.0816,18.0816
 11:15,20,0.614397,78.125,52.3751,44.4897,50.8808,2.75,0.437468,0.437468,18.0987,18.0987
 11:20,20,0.614557,78.375,52.4022,44.4782,50.9107,2.65,0.433566,0.433566,18.1158,18.1158
 11:25,20,0.614698,78.125,52.4297,44.4665,50.9406,2.75,0.429674,0.429674,18.1328,18.1328
 11:30,20,0.614821,78.125,52.4563,44.4546,50.9706,2.75,0.425815,0.425815,18.1498,18.1498
 11:35,20,0.614925,78.125,52.4832,44.4425,51.0007,2.75,0.421949,0.421949,18.1666,18.1666
 11:40,20,0.615013,78.125,52.5099,44.4302,51.0308,2.75,0.418115,0.418115,18.1834,18.1834
 11:45,20,0.615086,78.125,52.5366,44.4178,51.0609,2.75,0.414291,0.414291,18.2001,18.2001
 11:50,20,0.615144,78,52.5634,44.4051,51.091,2.8,0.410489,0.410489,18.2167,18.2167
 11:55,20,0.615188,78,52.59,44.3922,51.121,2.8,0.40671,0.40671,18.2333,18.2333
 12:00,20,0.615219,78,52.6167,44.3791,51.1511,2.8,0.402948,0.402948,18.2497,18.2497
 12:05,20,0.615236,78,52.6433,44.3658,51.1811,2.8,0.399207,0.399207,18.2661,18.2661
 12:10,20,0.615239,77.75,52.6698,44.3522,51.2112,2.9,0.395482,0.395482,18.2823,18.2823
 12:15,20,0.615227,78,52.696,44.3385,51.2413,2.8,0.391775,0.391775,18.2986,18.2986
 12:20,20,0.615201,77.75,52.7226,44.3245,51.2714,2.9,0.388078,0.388078,18.3147,18.3147
 12:25,20,0.615161,77.75,52.7484,44.3102,51.3014,2.9,0.384414,0.384414,18.3308,18.3308
 12:30,20,0.615107,77.75,52.7746,44.2957,51.3315,2.9,0.380744,0.380744,18.3468,18.3468
 12:35,20,0.615039,77.5,52.8004,44.281,51.3615,3,0.377106,0.377106,18.3628,18.3628
 12:40,20,0.614959,77.5,52.8256,44.266,51.3915,3,0.373472,0.373472,18.3787,18.3787
 12:45,20,0.614865,77.5,52.8508,44.2507,51.4215,3,0.369837,0.369837,18.3946,18.3946
 12:50,20,0.614759,77.5,52.8757,44.2352,51.4515,3,0.366219,0.366219,18.4105,18.4105
 12:55,20,0.614642,77.5,52.9008,44.2194,51.4813,3,0.362606,0.362606,18.4263,18.4263
 13:00,20,0.614515,77.5,52.9263,44.2033,51.5111,3,0.359014,0.359014,18.4419,18.4419
 13:05,20,0.614379,77.375,52.9519,44.1869,51.5408,3.05,0.35545,0.35545,18.4575,18.4575
 13:10,20,0.614233,77.375,52.9774,44.1703,51.5705,3.05,0.351911,0.351911,18.473,18.473
 13:15,20,0.614075,77.375,53.003,44.1533,51.6001,3.05,0.348388,0.348388,18.4883,18.4883
 13:20,20,0.613905,77.375,53.0285,44.136,51.6298,3.05,0.344888,0.344888,18.5036,18.5036
 13:25,20,0.613721,77.375,53.0542,44.1185,51.6595,3.05,0.341403,0.341403,18.5188,18.5188
 13:30,20,0.613522,77.375,53.0801,44.1006,51.6891,3.05,0.337944,0.337944,18.5339,18.5339
 13:35,20,0.613308,77.375,53.1061,44.0824,51.7188,3.05,0.334512,0.334512,18.5489,18.5489
 13:40,20,0.613078,77.5,53.1324,44.0639,51.7486,3,0.331109,0.331109,18.5637,18.5637
 13:45,20,0.612832,77.375,53.1591,44.0451,51.7784,3.05,0.327736,0.327736,18.5783,18.5783
 13:50,20,0.61257,77.5,53.1857,44.0259,51.8082,3,0.324399,0.324399,18.5929,18.5929
 13:55,20,0.612289,77.5,53.213,44.0065,51.8382,3,0.321088,0.321088,18.6072,18.6072
 14:00,20,0.611989,77.5,53.2401,43.9868,51.8682,3,0.317821,0.317821,18.6215,18.6215
 14:05,20,0.611669,77.5,53.2675,43.9667,51.8984,3,0.31458,0.31458,18.6356,18.6356
 14:10,20,0.611328,77.5,53.295,43.9464,51.9286,3,0.311375,0.311375,18.6495,18.6495
 14:15,20,0.610965,77.5,53.3224,43.9258,51.9591,3,0.308201,0.308201,18.6633,18.6633
 14:20,20,0.610581,77.5,53.3499,43.9048,51.9896,3,0.305054,0.305054,18.677,18.677
 14:25,20,0.610174,77.375,53.3772,43.8836,52.0202,3.05,0.301936,0.301936,18.6906,18.6906
 14:30,20,0.609747,77.5,53.4043,43.8621,52.051,3,0.298842,0.298842,18.7041,18.7041
 14:35,20,0.609299,77.375,53.4316,43.8404,52.0818,3.05,0.295768,0.295768,18.7175,18.7175
 14:40,20,0.608831,77.375,53.4584,43.8183,52.1127,3.05,0.292724,0.292724,18.7308,18.7308
 14:45,20,0.608345,77.375,53.4854,43.796,52.1436,3.05,0.289692,0.289692,18.744,18.744
 14:50,20,0.607841,77.5,53.5123,43.7734,52.1746,3,0.28669,0.28669,18.7571,18.7571
 14:55,20,0.607322,77.5,53.5395,43.7505,52.2055,3,0.283711,0.283711,18.77,18.77
 15:00,20,0.606786,77.5,53.567,43.7273,52.2365,3,0.280768,0.280768,18.7828,18.7828
 15:05,20,0.606235,77.5,53.5949,43.7038,52.2676,3,0.277859,0.277859,18.7954,18.7954
 15:10,20,0.605668,77.5,53.6227,43.6801,52.2986,3,0.274989,0.274989,18.8079,18.8079
 15:15,20,0.605084,77.5,53.6506,43.6561,52.3297,3,0.272151,0.272151,18.8202,18.8202
 15:20,20,0.604481,77.5,53.6784,43.6318,52.3609,3,0.26934,0.26934,18.8324,18.8324
 15:25,20,0.60386,77.5,53.7063,43.6072,52.3922,3,0.266557,0.266557,18.8446,18.8446
 15:30,20,0.603218,77.5,53.7341,43.5824,52.4235,3,0.263802,0.263802,18.8565,18.8565
 15:35,20,0.602559,77.5,53.7618,43.5573,52.4549,3,0.261075,0.261075,18.8684,18.8684
 15:40,20,0.601881,77.5,53.7896,43.5319,52.4864,3,0.258375,0.258375,18.8801,18.8801
 15:45,20,0.601185,77.5,53.8173,43.5063,52.5179,3,0.255704,0.255704,18.8917,18.8917
 15:50,20,0.600472,77.75,53.8453,43.4805,52.5494,2.9,0.253061,0.253061,18.9032,18.9032
 15:55,20,0.599742,77.5,53.8737,43.4543,52.5809,3,0.250451,0.250451,18.9145,18.9145
 16:00,20,0.598996,77.75,53.9018,43.428,52.6125,2.9,0.247886,0.247886,18.9256,18.9256
 16:05,20,0.598233,77.75,53.9309,43.4013,52.6441,2.9,0.245343,0.245343,18.9365,18.9365
 16:10,20,0.597453,78,53.9598,43.3745,52.6758,2.8,0.242862,0.242862,18.9473,18.9473
 16:15,20,0.596655,78,53.9897,43.3474,52.7075,2.8,0.240409,0.240409,18.9578,18.9578
 16:20,20,0.595837,78,54.0198,43.32,52.7393,2.8,0.238023,0.238023,18.9681,18.9681
 16:25,20,0.594998,78,54.0503,43.2925,52.7713,2.8,0.235681,0.235681,18.9782,18.9782
 16:30,20,0.594137,78.125,54.0807,43.2647,52.8034,2.75,0.233389,0.233389,18.9881,18.9881
 16:35,20,0.593253,78.125,54.111,43.2368,52.8357,2.75,0.231133,0.231133,18.9978,18.9978
 16:40,20,0.592343,78.375,54.1414,43.2087,52.8681,2.65,0.228916,0.228916,19.0074,19.0074
 16:45,20,0.591409,78.125,54.1723,43.1804,52.9006,2.75,0.226736,0.226736,19.0167,19.0167
 16:50,20,0.590452,78.375,54.2027,43.152,52.9333,2.65,0.224612,0.224612,19.0259,19.0259
 16:55,20,0.589472,78.375,54.2338,43.1234,52.9661,2.65,0.222512,0.222512,19.0349,19.0349
 17:00,20,0.58847,78.375,54.2644,43.0947,52.9989,2.65,0.220472,0.220472,19.0438,19.0438
 17:05,20,0.587448,78.375,54.2951,43.0658,53.0319,2.65,0.218453,0.218453,19.0525,19.0525
 17:10,20,0.586405,78.5,54.3258,43.0368,53.0649,2.6,0.216477,0.216477,19.061,19.061
 17:15,20,0.585342,78.5,54.3565,43.0077,53.098,2.6,0.214536,0.214536,19.0693,19.0693
 17:20,20,0.584261,78.5,54.387,42.9786,53.1311,2.6,0.212632,0.212632,19.0776,19.0776
 17:25,20,0.583162,78.5,54.4176,42.9493,53.1642,2.6,0.210761,0.210761,19.0856,19.0856
 17:30,20,0.581774,78.75,54.4481,42.9199,53.1973,2.5,0.208927,0.208927,19.0935,19.0935
 17:35,20,0.579791,78.75,54.4789,42.8905,53.2304,2.5,0.207126,0.207126,19.1012,19.1012
 17:40,20,0.577809,78.75,54.5096,42.861,53.2635,2.5,0.205374,0.205374,19.1088,19.1088
 17:45,20,0.575828,78.75,54.5405,42.8314,53.2966,2.5,0.203659,0.203659,19.1161,19.1161
 17:50,20,0.573848,79,54.571,42.8018,53.3297,2.4,0.201992,0.201992,19.1233,19.1233
 17:55,20,0.571869,79,54.6017,42.7721,53.3627,2.4,0.200361,0.200361,19.1302,19.1302
 18:00,20,0.569891,79.125,54.6321,42.7424,53.3957,2.35,0.198778,0.198778,19.137,19.137
 18:05,20,0.567915,79.125,54.663,42.7127,53.4287,2.35,0.197233,0.197233,19.1435,19.1435
 18:10,20,0.565942,79.125,54.6935,42.6829,53.4616,2.35,0.195747,0.195747,19.1499,19.1499
 18:15,20,0.563973,79.125,54.7238,42.6532,53.4944,2.35,0.194297,0.194297,19.1561,19.1561
 18:20,20,0.562008,79.125,54.7535,42.6235,53.5272,2.35,0.192882,0.192882,19.1622,19.1622
 18:25,20,0.560048,79.125,54.7828,42.5938,53.5599,2.35,0.191494,0.191494,19.1682,19.1682
 18:30,20,0.558093,79.125,54.8117,42.5642,53.5924,2.35,0.190129,0.190129,19.1741,19.1741
 18:35,20,0.556146,79.125,54.8402,42.5346,53.6248,2.35,0.188788,0.188788,19.1799,19.1799
 18:40,20,0.554208,79.125,54.8683,42.5051,53.6569,2.35,0.18747,0.18747,19.1856,19.1856
 18:45,20,0.552283,79.375,54.8963,42.4756,53.6889,2.25,0.186176,0.186176,19.1912,19.1912
 18:50,20,0.550371,79.375,54.9246,42.4462,53.7206,2.25,0.18491,0.18491,19.1965,19.1965
 18:55,20,0.548474,79.375,54.9528,42.4168,53.752,2.25,0.18369,0.18369,19.2017,19.2017
 19:00,20,0.546592,79.375,54.9812,42.3875,53.7832,2.25,0.182504,0.182504,19.2067,19.2067
 19:05,20,0.544724,79.625,55.0095,42.3582,53.8142,2.15,0.181363,0.181363,19.2116,19.2116
 19:10,20,0.54287,79.375,55.0378,42.329,53.845,2.25,0.180256,0.180256,19.2163,19.2163
 19:15,20,0.541027,79.625,55.0655,42.3,53.8756,2.15,0.179188,0.179188,19.2209,19.2209
 19:20,20,0.539195,79.625,55.0937,42.271,53.906,2.15,0.178136,0.178136,19.2253,19.2253
 19:25,20,0.537374,79.625,55.1212,42.2421,53.9363,2.15,0.177139,0.177139,19.2296,19.2296
 19:30,20,0.535565,79.625,55.1488,42.2134,53.9663,2.15,0.176158,0.176158,19.2338,19.2338
 19:35,20,0.533766,79.75,55.1761,42.1848,53.9962,2.1,0.175215,0.175215,19.2378,19.2378
 19:40,20,0.531979,79.75,55.2033,42.1563,54.0258,2.1,0.174301,0.174301,19.2417,19.2417
 19:45,20,0.530203,79.75,55.2302,42.128,54.0553,2.1,0.17342,0.17342,19.2454,19.2454
 19:50,20,0.52844,79.75,55.2569,42.0998,54.0845,2.1,0.172565,0.172565,19.249,19.249
 19:55,20,0.52669,79.75,55.2833,42.0718,54.1136,2.1,0.171741,0.171741,19.2526,19.2526
 20:00,20,0.524953,79.75,55.3094,42.044,54.1424,2.1,0.17094,0.17094,19.256,19.256
 20:05,20,0.52323,79.75,55.335,42.0164,54.1709,2.1,0.170159,0.170159,19.2593,19.2593
 20:10,20,0.521521,79.75,55.3603,41.9889,54.1992,2.1,0.169397,0.169397,19.2626,19.2626
 20:15,20,0.519827,79.75,55.3853,41.9616,54.2272,2.1,0.168655,0.168655,19.2658,19.2658
 20:20,20,0.51815,79.75,55.41,41.9345,54.255,2.1,0.167931,0.167931,19.2689,19.2689
 20:25,20,0.516489,79.75,55.4344,41.9076,54.2824,2.1,0.167227,0.167227,19.2719,19.2719
 20:30,20,0.514846,80,55.4586,41.8809,54.3096,2,0.166542,0.166542,19.2748,19.2748
 20:35,20,0.513221,80,55.4832,41.8544,54.3364,2,0.165881,0.165881,19.2775,19.2775
 20:40,20,0.511614,80,55.5076,41.8281,54.363,2,0.165261,0.165261,19.2801,19.2801
 20:45,20,0.510025,80,55.5323,41.802,54.3893,2,0.16467,0.16467,19.2825,19.2825
 20:50,20,0.508453,80,55.5566,41.7762,54.4153,2,0.16412,0.16412,19.2849,19.2849
 20:55,20,0.506896,80,55.5806,41.7505,54.4411,2,0.163593,0.163593,19.2871,19.2871
 21:00,20,0.505353,80,55.6041,41.7251,54.4666,2,0.163083,0.163083,19.2893,19.2893
 21:05,20,0.503824,80.125,55.6274,41.7,54.4919,1.95,0.16259,0.16259,19.2914,19.2914
 21:10,20,0.502309,80.125,55.6506,41.6751,54.517,1.95,0.162117,0.162117,19.2933,19.2933
 21:15,20,0.500809,80.125,55.6735,41.6505,54.5418,1.95,0.161671,0.161671,19.2952,19.2952
 21:20,20,0.499324,80.375,55.6965,41.6261,54.5663,1.85,0.161247,0.161247,19.2969,19.2969
 21:25,20,0.497856,80.375,55.7197,41.602,54.5906,1.85,0.160856,0.160856,19.2984,19.2984
